customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6112-KTHFQ,Female,0,No,No,62.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.195,279.3,0
9220-ZNKJI,Female,1,Yes,No,104.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),102.11999999999999,4805.3,1
9820-RMCQV,Female,0,No,No,60.051658460797164,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,55.83249999999999,501.0,1
9013-AQORL,Female,0,No,Yes,97.05165846079717,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.38249999999999,2108.35,0
2040-OBMLJ,Male,0,No,No,80.05165846079717,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),93.955,2548.65,0
5574-NXZIU,Male,0,No,No,112.05165846079717,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,125.58,7049.75,0
5446-DKWYW,Female,1,Yes,Yes,110.05165846079717,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,74.98,3965.05,0
0480-KYJVA,Female,0,Yes,Yes,121.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.8875,1784.5,0
1074-AMIOH,Female,0,Yes,Yes,102.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.4875,5935.1,0
0015-UOCOJ,Female,1,No,No,56.051658460797164,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.43,340.35,1
0256-LTHVJ,Female,0,Yes,Yes,77.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.2075,2227.1,1
4547-LYTDD,Female,0,No,No,65.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.5475,1194.3,1
1077-HUUJM,Female,0,No,Yes,56.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.7075,472.65,0
2041-JIJCI,Female,0,No,No,54.051658460797164,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.6,370.25,0
1555-HAPSU,Female,0,Yes,Yes,120.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.484999999999996,1663.5,0
4323-SADQS,Male,0,Yes,Yes,56.051658460797164,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.675,279.25,1
3292-PBZEJ,Male,1,No,No,60.051658460797164,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,128.10999999999999,1183.05,0
6203-HBZPA,Male,0,No,No,101.05165846079717,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),73.485,3334.95,0
9755-JHNMN,Female,0,No,No,98.05165846079717,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,77.51,3306.85,0
7369-TRPFD,Male,0,No,No,68.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.619999999999997,279.2,0
9878-TNQGW,Male,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.0925,171.15,1
2279-AXJJK,Male,0,Yes,No,101.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.9975,5088.4,0
5016-IBERQ,Male,0,Yes,No,72.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.88749999999999,1968.1,1
1016-DJTSV,Male,1,No,No,57.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.155,572.85,0
8433-WPJTV,Female,1,Yes,Yes,114.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),119.485,6767.1,0
8903-XEBGX,Male,0,No,Yes,51.051658460797164,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.59499999999999,108.65,0
2632-TACXW,Female,0,Yes,No,111.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.197499999999998,1416.75,0
7952-OBOYL,Male,0,No,No,52.051658460797164,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.32749999999999,244.45,1
1470-PSXNM,Male,0,Yes,Yes,98.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,107.6975,4520.15,0
6227-HWPWX,Female,0,No,Yes,64.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.35,994.8,1
5924-SNGKP,Female,0,No,Yes,90.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.287499999999998,865.0,1
8818-DOPVL,Female,1,No,No,95.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.11749999999999,4863.85,0
4521-WFJAI,Male,0,No,No,105.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.842499999999998,1444.05,0
4724-WXVWF,Male,0,No,No,97.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.71,4445.3,0
3717-OEAUQ,Male,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.30499999999999,129.2,0
8165-ZJRNM,Female,0,Yes,Yes,121.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.312499999999996,1679.25,0
7838-LAZFO,Male,0,Yes,No,94.05165846079717,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),90.61999999999999,3597.5,0
0513-RBGPE,Male,0,Yes,Yes,86.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.21999999999998,2278.75,0
7251-XFOIL,Female,0,No,No,110.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,102.58,5500.6,0
2525-GVKQU,Female,0,No,No,109.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.69,1093.0,0
7579-OOPEC,Female,1,Yes,No,51.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.67249999999999,115.1,1
3795-GWTRD,Female,0,Yes,Yes,112.05165846079717,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,86.8825,4707.85,0
4750-ZRXIU,Female,1,No,No,53.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.28999999999999,360.1,0
5445-PZWGX,Male,0,No,No,111.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),117.3,6529.25,1
0516-UXRMT,Female,0,No,No,111.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,105.85749999999999,5755.8,0
0727-BNRLG,Male,0,No,No,118.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,112.2975,6743.55,0
3932-CMDTD,Female,0,No,No,53.051658460797164,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,121.4975,443.9,1
1264-FUHCX,Female,0,Yes,No,98.05165846079717,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64.74499999999999,2780.6,1
6194-HBGQN,Male,0,No,No,100.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),93.3225,4126.2,0
4524-QCSSM,Male,0,No,No,75.05165846079717,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.3475,1156.55,0
4570-QHXHL,Female,0,No,No,58.051658460797164,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.31249999999999,405.7,0
2972-YDYUW,Female,0,No,No,106.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,108.905,5468.95,0
2061-VVFST,Female,0,Yes,No,86.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.424999999999997,805.2,0
6874-SGLHU,Male,0,No,No,79.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,111.55,3021.3,0
9844-FELAJ,Female,1,Yes,Yes,119.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,124.085,7475.85,0
1902-XBTFB,Male,0,No,Yes,71.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.81,2001.5,1
9039-RBEEE,Male,0,No,No,88.05165846079717,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.2925,1880.85,1
9369-XFEHK,Female,1,Yes,No,82.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.68999999999998,2656.5,1
3680-CTHUH,Male,0,No,No,109.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,134.08999999999997,7049.5,0
3679-XASPY,Female,0,Yes,Yes,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.367499999999996,19.45,0
9089-UOWJG,Female,0,Yes,Yes,61.051658460797164,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.10249999999999,740.55,0
1574-DYCWE,Female,0,Yes,Yes,100.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.9425,1028.75,0
9779-DPNEJ,Female,0,Yes,Yes,71.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.1725,1790.65,0
2967-MXRAV,Male,0,Yes,Yes,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.619999999999997,18.8,1
0327-WFZSY,Male,0,Yes,Yes,88.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,114.99999999999999,3835.55,0
1731-TVIUK,Female,0,No,No,53.051658460797164,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,107.52499999999999,362.2,0
7666-WKRON,Female,0,No,No,88.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),92.5175,3201.55,1
3865-ZYKAD,Male,1,Yes,No,118.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.635,5785.65,0
1465-LNTLJ,Male,1,Yes,No,57.051658460797164,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.06,581.7,0
2696-RZVZW,Male,0,Yes,No,117.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.807499999999997,1629.2,0
0685-MLYYM,Female,1,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.3625,154.85,1
2778-OCLGR,Male,1,Yes,No,73.05165846079717,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),44.964999999999996,971.3,1
3982-XWFZQ,Female,0,Yes,No,91.05165846079717,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.787499999999994,2203.65,1
4759-PXTAN,Female,0,Yes,No,108.05165846079717,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,92.11499999999998,4693.2,0
1448-PWKYE,Male,0,Yes,Yes,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.0,80.0,1
8741-LQOBK,Female,0,Yes,Yes,95.05165846079717,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,40.30749999999999,1620.25,0
8650-RHRKE,Male,0,No,No,53.051658460797164,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.0975,118.5,1
7266-GSSJX,Male,0,Yes,Yes,60.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.5175,250.8,0
1265-HVPZB,Male,0,Yes,No,108.05165846079717,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),76.36,3958.2,1
9640-ZSLDC,Female,0,Yes,Yes,102.05165846079717,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,69.69,3297.0,0
0988-JRWWP,Female,0,No,No,52.051658460797164,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.33,140.4,0
1926-QUZNN,Female,0,Yes,No,121.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.037499999999998,1841.2,0
9025-ZRPVR,Male,0,No,No,58.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.792499999999997,185.6,0
6527-PZFPV,Male,0,Yes,Yes,73.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.919999999999998,469.65,0
7460-ITWWP,Female,1,Yes,No,94.05165846079717,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.01499999999999,3861.45,0
1530-ZTDOZ,Female,0,Yes,No,98.05165846079717,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),46.747499999999995,2070.75,0
4785-FCIFB,Female,0,Yes,No,110.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.059999999999995,1417.9,0
9717-QEBGU,Male,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.84499999999998,144.0,1
0876-WDUUZ,Female,0,No,No,54.051658460797164,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.21,425.9,1
7881-EVUAD,Female,0,No,No,51.051658460797164,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.989999999999995,72.4,1
4002-BQWPQ,Male,0,No,No,74.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.01249999999999,2028.8,1
6377-WHAOX,Female,0,Yes,No,109.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),122.07249999999999,6411.25,0
5027-YOCXN,Male,0,Yes,Yes,100.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,126.55749999999999,5686.4,0
8450-JOVAH,Male,0,Yes,Yes,51.051658460797164,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.205,113.55,0
6646-QVXLR,Male,1,Yes,No,111.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,119.31249999999999,6383.35,1
0254-KCJGT,Male,0,Yes,No,101.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,93.61,4354.45,0
3442-ZHHCC,Male,0,No,No,117.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),88.435,5023.0,0
9167-APMXZ,Female,0,No,No,71.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.7725,1821.95,0
0616-ATFGB,Male,1,Yes,No,50.051658460797164,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.807499999999997,25.05,1
7273-TEFQD,Male,1,No,No,52.051658460797164,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.3225,132.2,1
8245-UMPYT,Female,1,No,No,65.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.86,1581.2,1
6022-UGGSO,Female,1,No,No,81.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,85.56,2276.95,1
6292-TOSSS,Male,0,No,No,99.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.634999999999994,1195.25,0
5207-PLSTK,Male,0,Yes,Yes,50.051658460797164,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.06249999999999,48.75,0
3908-BLSYF,Female,0,No,No,55.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),96.485,497.55,1
4317-VTEOA,Male,0,No,No,50.051658460797164,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.3625,50.75,0
0625-AFOHS,Female,0,Yes,Yes,78.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.229999999999997,558.8,0
4667-OHGKG,Male,0,No,No,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.195,19.3,1
2386-OWURY,Female,0,No,No,107.05165846079717,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.59499999999998,5817.7,0
3780-DDGSE,Male,1,Yes,Yes,84.05165846079717,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.4575,2747.2,0
1047-RNXZV,Male,0,No,No,92.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.482499999999998,876.15,0
3926-YZVVX,Female,0,No,No,90.05165846079717,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,57.55749999999999,2029.05,0
4742-TXUEX,Female,0,Yes,Yes,96.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.195,890.5,0
8709-KRDVL,Female,0,No,No,82.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.99999999999999,3320.6,1
0397-ZXWQF,Male,0,No,No,116.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.575,1430.95,0
3910-MRQOY,Female,0,Yes,No,121.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.309999999999995,1496.45,0
2511-MORQY,Male,0,Yes,Yes,99.05165846079717,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),63.13499999999999,2614.1,0
4039-PIMHX,Male,1,Yes,No,98.05165846079717,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),57.26999999999999,2398.4,0
8083-YTZES,Male,0,No,No,53.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.50249999999998,265.35,0
1346-PJWTK,Male,0,Yes,No,110.05165846079717,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,108.2725,5731.85,0
3750-YHRYO,Male,0,Yes,Yes,56.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.747499999999995,150.0,0
1236-WFCDV,Male,1,No,No,63.051658460797164,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.0175,1266.1,1
5949-HGVJL,Female,0,Yes,No,75.05165846079717,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.0075,1959.5,0
9112-WSNPU,Female,1,No,No,84.05165846079717,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.1325,2419.0,0
1360-JYXKQ,Female,1,Yes,No,103.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,113.96499999999999,5437.1,0
